NAME,SYMBOL,SLUG,N MARKET PAIRS,DATE ADDED,TAGS,MAX SUPPLY,CIRC SUPPLY,TOTAL SUPPLY,CMC RANK,LAST UPDATED,EXCH CUR,PRICE,VOLUME 24h,% CHANGE 1h,% CHANGE 24h,% CHANGE 7d,% CHANGE 30d,% CHANGE 60d,% CHANGE 90d,MARKET CAP
SYB Coin,SYBC,syb-coin,2,2020-08-28T00:00:00.000Z,"marketplace,media,real-estate,services",500000000,12044377.42,500000000,2496,2021-05-11T12:52:07.000Z,GBP,2.72E-05,21145.43783,2.50899585,-27.46256425,-72.6313166,-95.82848301,-99.67285155,-97.44567214,327.3045385
Agrolot,AGLT,agrolot,1,2018-10-10T00:00:00.000Z,,,88751538.93,100000000,2497,2021-05-11T12:52:05.000Z,GBP,3.13E-06,14.00760053,-0.1064795,-1.35111947,-27.93381598,-47.88235294,-95.57,-95.57,277.8543293
Nibble,NBXC,nibble,1,2019-08-26T00:00:00.000Z,,21000000,269548.7533,2269548.753,2498,2021-05-11T12:52:04.000Z,GBP,0.000390805,1.385403822,-0.44362048,-4.79901065,-51.97166885,-7.43715575,-2.14120218,-88.9237765,105.3410082
Digital Gold,GOLD,digital-gold,3,2019-11-18T00:00:00.000Z,,,13529.425,19174.3,2499,2021-05-11T12:51:10.000Z,GBP,0.00092374,1.00E-08,-0.49221404,-3.01740179,1.77974673,17.24340343,-99.99773904,-99.99788966,12.49766998
WETH,WETH,weth,2199,2018-01-14T00:00:00.000Z,,,0,1153916.967,2500,2021-05-11T12:52:05.000Z,GBP,2819.300723,2411997308,-0.74763632,-5.22357386,11.92817819,85.93701113,125.152242,129.5305498,0
Pig Finance,PIG,pig-finance,10,2021-03-16T00:00:00.000Z,"memes,binance-smart-chain",1E+15,0,1E+15,2501,2021-05-11T12:51:08.000Z,GBP,2.28E-06,1228038628,11.08296761,137.9597661,11399.4302,44361.50183,,,0
Akita Inu,AKITA,akita-inu,12,2021-02-02T00:00:00.000Z,memes,1E+14,0,0,2502,2021-05-11T12:52:04.000Z,GBP,1.14E-05,543498192.4,-9.14547566,71.72074839,1037.38622,88508.99282,124395.1987,217637.539,0
SafeMoon,SAFEMOON,safemoon,10,2021-03-09T00:00:00.000Z,"memes,binance-smart-chain",,0,6.42807E+14,2503,2021-05-11T12:51:07.000Z,GBP,6.85E-06,167528147.5,2.17171489,15.07537566,124.2741399,1095.219131,138943.6011,,0
Polylastic,POLX,polylastic,2,2021-05-06T00:00:00.000Z,,,0,1E+11,2504,2021-05-11T12:52:06.000Z,GBP,0.005944684,167896556.7,19.22759158,754.4546251,-2.39343022,,,,0
Amun Ether 3x Daily Long,ETH3L,amun-ether-3x-daily-long,5,2020-06-26T00:00:00.000Z,,,0,2.1557,2505,2021-05-11T12:52:07.000Z,GBP,167.2378536,111249716.1,-0.14621577,-20.62924349,18.72098061,699.9821869,9819.879084,7626.285821,0
Global China Cash,CNC,global-china-cash,36,2020-08-01T00:00:00.000Z,,1E+11,0,0,2506,2021-05-11T12:51:10.000Z,GBP,0.107284218,109034080.3,-0.00380183,-0.5625493,-3.17971717,2.16227492,-1.28284451,,0
Kishu Inu,KISHU,kishu-inu,4,2021-04-20T00:00:00.000Z,,1E+17,0,0,2507,2021-05-11T12:52:04.000Z,GBP,1.00E-08,108313816.7,-32.72318773,93.0677466,2296.251037,,,,0
Safemars,SAFEMARS,safemars,5,2021-03-26T00:00:00.000Z,"memes,binance-smart-chain",1E+15,0,4.17127E+14,2508,2021-05-11T12:51:09.000Z,GBP,8.35E-07,99929336.52,-3.68829662,50.37373758,389.5416985,2861.981227,,,0
Doge Killer,LEASH,doge-killer,3,2021-04-19T00:00:00.000Z,,,0,0,2509,2021-05-11T12:52:03.000Z,GBP,5169.262725,94888024.41,-7.42979248,11.08200159,886.3240733,,,,0
Casper,CSPR,casper,11,2020-07-21T00:00:00.000Z,"enterprise-solutions,hashkey-capital-portfolio",10000000000,0,0,2510,2021-05-11T12:51:09.000Z,GBP,5.186257593,89689594.56,-48.53516609,-67.14061825,195.4411574,193.6979013,,,0
OKExChain,OKT,okexchain,5,2021-01-16T00:00:00.000Z,cosmos-ecosystem,41963350,0,11547688,2511,2021-05-11T12:52:03.000Z,GBP,143.4124852,78147533.88,-0.18905975,-5.93023916,-12.86453292,-3.22290566,62.65951762,345.1160208,0
Australian Safe Shepherd,ASS,australian-safe-shepherd,1,2021-04-26T00:00:00.000Z,"memes,binance-smart-chain",1E+16,0,0,2512,2021-05-11T12:52:04.000Z,GBP,3.33E-08,61204701.4,16.45240345,1068.777923,2902.497621,,,,0
Compound Dai,CDAI,compound-dai,1,2020-03-11T00:00:00.000Z,defi,,0,2025596474,2513,2021-05-11T12:52:03.000Z,GBP,0.015134697,58349754.12,-0.04760671,-0.44851707,-2.31545902,0.36763027,0.89639369,1.57859934,0
Compound USD Coin,CUSDC,compound-usd-coin,1,2020-07-24T00:00:00.000Z,"defi,asset-backed-coin",,0,9803299805,2514,2021-05-11T12:52:04.000Z,GBP,0.01553332,57319288.56,-0.1074175,-0.46951233,-2.31681524,0.38822674,1.11351594,1.82385963,0
Chia Network,XCH,chia-network,12,2021-04-16T00:00:00.000Z,,,0,21514760,2515,2021-05-11T12:52:03.000Z,GBP,718.8924624,55799998.87,-0.93924783,3.06423713,37.03439267,,,,0
Hokkaidu Inu,HOKK,hokkaido-inu,1,2021-04-26T00:00:00.000Z,,1E+17,0,0,2516,2021-05-11T12:52:04.000Z,GBP,1.00E-08,54521198.21,-0.37577627,46.1025677,1252.678683,,,,0
Hoo Token,HOO,hoo-token,1,2020-10-29T00:00:00.000Z,,1000000000,0,1000000000,2517,2021-05-11T12:52:06.000Z,GBP,1.635342244,49425916.74,-3.14357902,-1.65742006,-23.73989749,294.1051045,636.5229953,4344.01892,0
ETHUP,ETHUP,ethup,1,2020-09-11T00:00:00.000Z,,,0,0,2518,2021-05-11T12:51:10.000Z,GBP,317.0016382,46496167.74,-1.49471016,-7.94117438,28.99477991,181.5031889,263.0862328,184.0414384,0
FEGtoken,FEG,fegtoken,4,2021-02-04T00:00:00.000Z,"memes,ethereum,binance-smart-chain",,0,4.29036E+16,2519,2021-05-11T12:52:04.000Z,GBP,1.00E-08,42908623.87,-0.59490658,151.0231985,432.6697894,1310.523006,2400.176334,28334.91799,0
XRPUP,XRPUP,xrpup,1,2020-09-11T00:00:00.000Z,,,0,0,2520,2021-05-11T12:51:09.000Z,GBP,11.6903543,42130119.43,-2.96552642,-17.3713762,-13.13605244,-10.54788887,461.9105117,306.7942914,0
Amun Bitcoin 3x Daily Long,BTC3L,amun-bitcoin-3x-daily-long,3,2020-06-25T00:00:00.000Z,,,0,3.022972,2521,2021-05-11T12:52:07.000Z,GBP,124.2369741,39536930.8,-1.08946068,-27.28120867,-24.33613736,-39.30983483,1564.882283,1535.620389,0
Amun Ether 3x Daily Short,ETH3S,amun-ether-3x-daily-short,5,2020-06-25T00:00:00.000Z,,,0,2.31209,2522,2021-05-11T12:52:07.000Z,GBP,0.022384952,32506712.45,2.3777433,45.11518228,6.03377721,-14.81352904,352.1086264,13.03909559,0
Linkflow Finance,LF,linkflow-finance,3,2021-04-07T00:00:00.000Z,,2500000000,0,0,2523,2021-05-11T12:51:16.000Z,GBP,6.573331117,32094274.67,-0.42353501,-10.29344687,-52.4173387,-12.96603805,,,0
Edgecoin,EDGT,edgecoin,2,2021-04-27T00:00:00.000Z,,10000000000,0,0,2524,2021-05-11T12:52:04.000Z,GBP,0.707545637,30688339.32,-0.08332472,-0.45024109,-2.50546842,,,,0
MileVerse,MVC,mileverse,3,2020-11-17T00:00:00.000Z,,3000000000,0,0,2525,2021-05-11T12:52:07.000Z,GBP,0.060658464,29790940.95,-3.36788518,-15.26974214,-6.65125869,-82.95153341,991.0060163,1582.701915,0
BNBUP,BNBUP,bnbup,1,2020-09-11T00:00:00.000Z,,,0,0,2526,2021-05-11T12:51:09.000Z,GBP,1502.408088,26923813.99,-2.16849652,-5.26684471,-4.23718855,52.80853163,233.6522242,841.5357804,0
Beacon ETH,BETH,beacon-eth,10,2021-01-28T00:00:00.000Z,eth-2-0-staking,,0,0,2527,2021-05-11T12:52:04.000Z,GBP,2649.910353,25653249.46,-1.3587076,-3.48126362,10.79175929,83.78681672,117.9196664,122.1073896,0
UnFederalReserve,ERSDL,unfederalreserve,4,2020-10-30T00:00:00.000Z,"dao,yield-farming,governance",,0,306598539,2528,2021-05-11T12:52:05.000Z,GBP,0.452886873,25430317.56,-2.42033761,-11.90299387,-56.58944985,7.88004703,97.40048552,3412.286472,0
ADAUP,ADAUP,adaup,1,2020-09-11T00:00:00.000Z,,,0,0,2529,2021-05-11T12:51:10.000Z,GBP,89.00544793,25111825.3,-2.71547257,-4.70781189,51.11476994,49.7615585,47.12947737,82.92407116,0
XLMUP,XLMUP,xlmup,1,2020-12-18T00:00:00.000Z,,,0,0,2530,2021-05-11T12:51:10.000Z,GBP,8.300370669,22105152.65,-3.59047624,-26.1061451,30.93704162,-43.27035063,6.6473008,-42.80999958,0
BTCDOWN,BTCDOWN,btcdown,1,2020-05-20T00:00:00.000Z,,,0,0,2531,2021-05-11T12:52:06.000Z,GBP,0.033115398,21908856.92,0.5811565,12.08618613,3.1988081,10.06764682,-12.56948901,-56.30707778,0
MinePlex,PLEX,mineplex,4,2020-12-14T00:00:00.000Z,,414720000,0,414720000,2532,2021-05-11T12:51:10.000Z,GBP,0.353949612,20965628.96,0.30625813,-0.01386445,-0.33989452,8.76456355,15.39282275,18.16725917,0
BTCUP,BTCUP,btcup,1,2020-05-20T00:00:00.000Z,,,0,0,2533,2021-05-11T12:52:06.000Z,GBP,96.43967197,20762847.05,-0.90045039,-9.32089324,-7.8872229,-24.76924653,-24.78423396,2.83732928,0
Amun Bitcoin 3x Daily Short,BTC3S,amun-bitcoin-3x-daily-short,3,2020-06-25T00:00:00.000Z,,,0,3.196234,2534,2021-05-11T12:52:08.000Z,GBP,0.288628369,20818715.5,-0.74152083,351.2745292,482.4811716,23753.08778,17279.35699,5171.606207,0
CoShi Inu,COSHI,coshi-inu,3,2021-05-04T00:00:00.000Z,,,0,0,2535,2021-05-11T12:52:05.000Z,GBP,1.21E-07,20430667.78,1.62067755,94.6796743,-2.39343022,,,,0
3X Long Cardano Token,ADABULL,3x-long-cardano-token,5,2020-08-03T00:00:00.000Z,,,0,93.282635,2536,2021-05-11T12:51:10.000Z,GBP,20329.78943,19467796.4,-4.37433927,-9.71669143,66.65253371,-3.99225207,-7.37672013,-16.12870026,0
LTCUP,LTCUP,ltcup,1,2020-10-27T00:00:00.000Z,,,0,0,2537,2021-05-11T12:52:05.000Z,GBP,32.79732024,19556355.94,-0.99547287,-23.69523724,11.32288569,30.36318204,53.66908067,34.3133893,0
Australian Dollar Token,AUDT,australian-dollar-token,6,2020-12-28T00:00:00.000Z,,1000000000,0,0,2538,2021-05-11T12:51:16.000Z,GBP,0.551805084,19134240.71,0.34180198,-1.09789226,-0.69723758,2.22862047,1.33106983,1.29234953,0
ETHDOWN,ETHDOWN,ethdown,1,2020-09-11T00:00:00.000Z,,,0,0,2539,2021-05-11T12:51:10.000Z,GBP,0.000373916,18580087.98,2.23428967,8.81117586,-29.25879949,-83.75376554,-91.253865,-94.33070869,0
DefiBox,BOX,defibox,6,2020-09-09T00:00:00.000Z,,5000000,0,5000000,2540,2021-05-11T12:52:06.000Z,GBP,17.04438144,18623563.12,8.62380419,-2.41609363,24.36452504,25.35647399,57.15366293,336.5693211,0
Truebit,TRU,truebit,2,2020-10-05T00:00:00.000Z,,,0,279976074,2541,2021-05-11T12:52:03.000Z,GBP,0.690352422,17974890.5,3.57505615,-5.72646885,8.01414438,,,,0
3X Long Ethereum Token,ETHBULL,3x-long-ethereum-token,7,2020-02-11T00:00:00.000Z,,,0,2688.700543,2542,2021-05-11T12:52:03.000Z,GBP,15975.92501,17856710.32,-2.67999975,-11.25194857,32.88290066,275.2073063,390.2798249,220.2077698,0
YFIUP,YFIUP,yfiup,1,2020-10-20T00:00:00.000Z,,,0,0,2543,2021-05-11T12:52:05.000Z,GBP,7.625376957,17018979.24,-1.76787634,34.47818672,30.0713466,34.45707282,62.70490139,32.12671989,0
Bonfire,BONFIRE,bonfire,2,2021-05-07T00:00:00.000Z,"memes,binance-smart-chain",1E+15,0,6.25124E+14,2544,2021-05-11T12:52:05.000Z,GBP,4.15E-07,17152403.6,0.75884767,-25.01423648,-2.39343022,,,,0
Hord,HORD,hord,9,2021-04-12T00:00:00.000Z,dao-maker,320000000,0,0,2545,2021-05-11T12:51:13.000Z,GBP,0.773533539,15628225.66,-8.90073653,1.44685354,95.92279789,,,,0
Lendhub,LHB,lendhub,6,2021-02-11T00:00:00.000Z,heco-ecosystem,,0,0,2546,2021-05-11T12:52:04.000Z,GBP,0.329984256,15204656.17,-4.76552396,5.78316914,-12.8439489,-27.02938133,42.04933237,,0
XT.com Token,XT,xtcom-token,3,2020-08-01T00:00:00.000Z,,100000000,0,0,2547,2021-05-11T12:51:13.000Z,GBP,7.368754204,15099945.84,0.84536639,3.84936316,0.03721864,9.30928382,12.22079003,33.74827636,0
COPS FINANCE,COPS,cops-finance,2,2021-03-29T00:00:00.000Z,,18000,0,0,2548,2021-05-11T12:51:08.000Z,GBP,506.5687926,14982958.43,-0.9813209,3.07639819,10.00747396,149.518099,,,0
KINE,KINE,kine,10,2021-03-11T00:00:00.000Z,exnetwork-capital-portfolio,,0,0,2549,2021-05-11T12:52:07.000Z,GBP,2.002212501,14500608.81,-1.97909002,-3.0557529,-8.96249476,-27.78504925,-22.15841034,,0
DOTUP,DOTUP,dotup,1,2020-09-11T00:00:00.000Z,,,0,0,2550,2021-05-11T12:52:06.000Z,GBP,65.0008959,13677709.52,-0.72135948,-13.31942253,-13.04708996,-38.58268259,-39.91634928,12.58043684,0
PERI Finance,PERI,peri-finance,1,2021-05-04T00:00:00.000Z,duckstarter,20000000,0,0,2551,2021-05-11T12:52:05.000Z,GBP,5.561407666,13181424.58,12.14613425,-0.46038466,-2.39343022,,,,0
XRPDOWN,XRPDOWN,xrpdown,1,2020-09-11T00:00:00.000Z,,,0,0,2552,2021-05-11T12:51:11.000Z,GBP,0.029404362,12583751.91,3.89879502,8.43865496,-23.52598575,-78.9778919,2653.880708,962.1442394,0
3x Long XRP Token,XRPBULL,3x-long-xrp-token,6,2020-04-06T00:00:00.000Z,,,0,296513.9,2553,2021-05-11T12:52:05.000Z,GBP,0.538570057,12607273.06,-3.40230633,-30.90251185,-29.41231641,-73.23064476,92.76295614,-42.62361291,0
Global AEX Token,GAT,global-aex-token,4,2020-08-05T00:00:00.000Z,,1E+11,0,0,2554,2021-05-11T12:52:03.000Z,GBP,0.052770656,12241442,-0.87222656,0.85099587,13.53686948,108.9102359,184.7829758,,0
Xeno Token,XNO,xeno-token,2,2021-02-02T00:00:00.000Z,collectibles-nfts,,0,0,2555,2021-05-11T12:52:04.000Z,GBP,0.173079188,12202146.1,-1.0668247,-5.85308862,-15.78051951,-39.64167937,-49.15826878,67.73207067,0
TRXUP,TRXUP,trxup,1,2020-09-11T00:00:00.000Z,,,0,0,2556,2021-05-11T12:51:09.000Z,GBP,8.457995012,11808241.77,-2.71096198,-21.97567138,-13.00192895,-26.12922653,326.6084509,138.0260833,0
BNB Diamond,BNBD,bnb-diamond,1,2021-05-10T00:00:00.000Z,,1E+15,0,1E+15,2557,2021-05-11T12:52:04.000Z,GBP,2.19E-07,11947260.58,3.44778606,242.9481385,-2.39343022,,,,0
ALP Coin,ALP,alp-coin,1,2019-10-22T00:00:00.000Z,,,0,100000000,2558,2021-05-11T12:51:08.000Z,GBP,1.156595123,11639574.22,-0.28044878,-2.1010528,-1.74572557,529.2289765,529.2726197,529.8172941,0
BambooDeFi,BAMBOO,bamboo-defi,4,2021-02-04T00:00:00.000Z,,30000000,0,0,2559,2021-05-11T12:52:04.000Z,GBP,1.239250203,11124090.85,-14.43828263,347.451361,419.1677075,506.5140115,175.0211977,46.00090511,0
Value Liquidity,VALUE,value-defi,31,2020-10-14T00:00:00.000Z,"defi,yield-farming,yield-aggregator",6626401,0,0,2560,2021-05-11T12:52:04.000Z,GBP,2.194418058,10725156.33,-2.66826524,-9.5652898,-35.94729396,-61.05094804,-28.66037283,-54.30365304,0
Small dogecoin,SDOG,small-dogecoin,2,2021-05-10T00:00:00.000Z,,1.28757E+14,0,1.28757E+14,2561,2021-05-11T12:52:07.000Z,GBP,6.71E-06,10201363.65,16.51299791,-0.46038466,-2.39343022,,,,0
Basis Gold Share,BAGS,basis-gold-share,7,2021-01-15T00:00:00.000Z,,,0,0,2562,2021-05-11T12:52:03.000Z,GBP,95.76540077,9868621.574,-1.00974477,-8.19838955,3.40319222,-30.09042033,-37.82199105,-39.86808404,0
Alchemix,ALCX,alchemix,10,2021-02-27T00:00:00.000Z,"defi,yield-farming,governance,lending-borowing",478612,0,957224,2563,2021-05-11T12:52:06.000Z,GBP,1053.009607,9830966.303,-0.99242647,-14.04415561,-5.91028524,-23.12659623,57.35887259,,0
ElonGate,ELONGATE,elongate,2,2021-04-08T00:00:00.000Z,"memes,binance-smart-chain",1E+15,0,0,2564,2021-05-11T12:51:13.000Z,GBP,5.53E-07,9691388.831,-4.19284495,15.15890406,68.75343049,329.3119981,,,0
Gold Coin Reserve,GCR,gold-coin-reserve,1,2020-12-03T00:00:00.000Z,,3000000,0,0,2565,2021-05-11T12:51:09.000Z,GBP,1293.226448,9585230.116,-0.31257577,-0.54064912,-0.16663388,5.17566762,6.45751424,-0.9233726,0
SUSHIUP,SUSHIUP,sushiup,1,2020-12-18T00:00:00.000Z,,,0,0,2566,2021-05-11T12:51:13.000Z,GBP,1.905628828,9560280.492,-3.62385949,-24.18069155,-9.86848932,-90.64782714,-96.77641556,-96.52538093,0
CARD.STARTER,CARDS,card-starter,6,2021-03-31T00:00:00.000Z,launchpad,,0,0,2567,2021-05-11T12:51:09.000Z,GBP,39.63637631,9231862.305,-1.54224431,0.97601516,111.4268707,61.10226302,,,0
Bitcicoin,BITCI,bitcicoin,6,2021-01-29T00:00:00.000Z,centralized-exchange,1E+11,0,1E+11,2568,2021-05-11T12:52:04.000Z,GBP,0.051723034,9105106.294,-0.33277103,-4.44738848,-7.71374561,-7.46921713,775.5285089,3299.623769,0
3X Long Bitcoin Token,BULL,3x-long-bitcoin-token,6,2020-01-21T00:00:00.000Z,,,0,454.930863,2569,2021-05-11T12:52:03.000Z,GBP,34528.94789,8538475.508,-1.08656055,-14.26642425,-13.36655825,-40.01126141,-42.03155074,-23.89174631,0
ROCKI,ROCKS,rocki,6,2020-12-24T00:00:00.000Z,,100000000,0,1019785.083,2570,2021-05-11T12:51:17.000Z,GBP,2.708974727,8229235.6,-0.95545301,-10.6189993,-11.05419865,7.28876333,4048.733302,2451.6998,0
Fox Finance,FOX,fox-finance,3,2021-04-15T00:00:00.000Z,,,0,0,2571,2021-05-11T12:52:02.000Z,GBP,9.54E-08,8011500.306,4.63234981,73.19118847,303.7758228,,,,0
Compound USDT,CUSDT,compound-usdt,5,2020-07-24T00:00:00.000Z,defi,,0,4558972537,2572,2021-05-11T12:52:07.000Z,GBP,0.014943153,7868333.096,-0.08326742,-0.42644583,-2.24510945,0.54034724,1.12920583,1.73070021,0
3x Long EOS Token,EOSBULL,3x-long-eos-token,6,2020-04-06T00:00:00.000Z,,,0,1057300.976,2573,2021-05-11T12:52:05.000Z,GBP,0.284868606,7999255.341,29.1824651,-11.29537128,63.49991671,-28.21166679,76.29021943,-39.51915556,0
LINKUP,LINKUP,linkup,1,2020-09-11T00:00:00.000Z,,,0,0,2574,2021-05-11T12:52:06.000Z,GBP,13.72822314,7663560.78,-2.87379042,-17.93482947,-5.6440874,46.63236191,41.9189657,-0.3633848,0
SXPUP,SXPUP,sxpup,1,2020-10-27T00:00:00.000Z,,,0,0,2575,2021-05-11T12:52:05.000Z,GBP,1.53871738,7445530.534,-2.8502343,-11.00210671,-24.57081894,-31.04804569,-0.0035617,17.46889332,0
Paypolitan Token,EPAN,paypolitan-token,4,2020-11-23T00:00:00.000Z,,94697000,0,94697000,2576,2021-05-11T12:52:07.000Z,GBP,0.275608781,7379947.98,-0.55858823,7.67974185,-4.23174748,-37.40618948,50.83439196,221.5563581,0
AquaGoat.Finance,AQUAGOAT,aquagoat-finance,1,2021-04-20T00:00:00.000Z,,1E+17,0,0,2577,2021-05-11T12:52:03.000Z,GBP,1.00E-08,7303120.789,-8.23880618,462.3447787,526.5706131,,,,0
ShineChain,SHE,shinechain,5,2018-09-06T00:00:00.000Z,,,0,5000000000,2578,2021-05-11T12:52:04.000Z,GBP,0.000913498,6717853.841,-9.99024607,95.84023482,104.1237459,64.68601421,188.9214691,325.0998144,0
Shabu Shabu Finance,KOBE,shabu-shabu-finance,9,2021-01-05T00:00:00.000Z,"yield-farming,amm,governance",54000000,0,0,2579,2021-05-11T12:51:18.000Z,GBP,9.136661288,6656390.195,-0.0845538,-1.27982792,12.87246319,91.5733155,164.7008498,756.60998,0
Symbol,XYM,symbol,22,2021-03-03T00:00:00.000Z,,8999999999,0,8999999999,2580,2021-05-11T12:52:07.000Z,GBP,0.149005772,6649782.673,-0.91731571,-9.00849036,-20.71643467,-50.86716213,,,0
Terran Coin,TRR,terran-coin,5,2021-05-10T00:00:00.000Z,,,0,0,2581,2021-05-11T12:52:07.000Z,GBP,0.384704273,6637791.977,-0.30227016,0.12942362,-2.39343022,,,,0
XTZUP,XTZUP,xtzup,1,2020-09-11T00:00:00.000Z,,,0,0,2582,2021-05-11T12:51:10.000Z,GBP,0.56617533,6335382.202,-3.22605144,-19.85570214,-0.51683724,-36.64365499,24.21929463,-11.39998829,0
Dfyn Network,DFYN,dfyn-network,3,2021-04-30T00:00:00.000Z,amm,250000000,0,0,2583,2021-05-11T12:52:05.000Z,GBP,0.642254775,6114760.661,0.41812663,-0.46038466,-2.39343022,,,,0
Filda,FILDA,filda,12,2021-02-11T00:00:00.000Z,heco-ecosystem,,0,0,2584,2021-05-11T12:52:04.000Z,GBP,0.507231654,6119191.909,0.28962136,6.32192733,-17.60456264,-48.84842456,72.21378736,,0
Husky,HUSKY,husky,5,2021-04-20T00:00:00.000Z,memes,1E+15,0,3.91595E+16,2585,2021-05-11T12:52:03.000Z,GBP,1.05E-07,5998419.333,0.24631792,64.2037053,854.0379576,,,,0
Rai Reflex Index,RAI,rai,5,2021-02-19T00:00:00.000Z,defi,,0,0,2586,2021-05-11T12:52:05.000Z,GBP,2.148006231,5671417.486,-0.05513787,-2.81820755,-4.11243639,-0.83093844,2.0972258,,0
3X Long Dogecoin Token,DOGEBULL,3x-long-dogecoin-token,1,2020-08-03T00:00:00.000Z,,,0,137.956895,2587,2021-05-11T12:52:06.000Z,GBP,28070.28288,5648359.562,-6.53072711,-17.80221369,-63.78390516,597.4539069,861.7433414,79.40379404,0
EduMetrix Coin,EMC,edumetrix,1,2020-11-13T00:00:00.000Z,,1000000000,0,0,2588,2021-05-11T12:52:06.000Z,GBP,4.165401039,5594133.095,-1.40506238,8.88023928,-2.88501909,-59.51597554,-61.8002447,-56.61845138,0
Ares Protocol,ARES,ares-protocol,11,2021-03-06T00:00:00.000Z,"substrate,polkadot-ecosystem,duckstarter",1000000000,0,1000000000,2589,2021-05-11T12:52:06.000Z,GBP,0.160549434,5555239.726,-1.80099749,-15.67068188,63.94390244,,,,0
New BitShares,NBS,new-bitshares,17,2020-09-19T00:00:00.000Z,,3600000000,0,3600000000,2590,2021-05-11T12:52:06.000Z,GBP,0.020554317,5562193.927,-1.17403449,-8.13566188,-19.7633111,-28.97634729,-3.18764286,63.54491365,0
EOSDOWN,EOSDOWN,eosdown,1,2020-09-11T00:00:00.000Z,,,0,0,2591,2021-05-11T12:51:09.000Z,GBP,0.001583312,5302572.108,-24.64310007,-5.90579756,-80.47596356,-92.79322928,-99.25808021,-99.69683388,0
Gera Coin,GERA,gera-coin,13,2021-01-18T00:00:00.000Z,,,0,0,2592,2021-05-11T12:52:03.000Z,GBP,0.508463402,5438440.446,0.07420743,-3.5455189,-6.74909386,-9.58071865,-2.49112726,14.69644037,0
YFIDOWN,YFIDOWN,yfidown,1,2020-10-20T00:00:00.000Z,,,0,0,2593,2021-05-11T12:52:05.000Z,GBP,0.000199329,5282877.682,0.99104813,-40.89887997,-49.20573742,-85.71304309,-93.25175195,-98.2942222,0
CNNS,CNNS,cnns,12,2019-05-13T00:00:00.000Z,,,0,10000000000,2594,2021-05-11T12:52:06.000Z,GBP,0.005483393,5331605.874,-1.65517501,-12.12531735,52.57870725,47.50620403,78.37959346,81.00917834,0
DeFi Pulse Index,DPI,defi-pulse-index,4,2020-09-15T00:00:00.000Z,"defi,defi-index",,0,5534,2595,2021-05-11T12:52:06.000Z,GBP,387.5843697,5184417.435,-1.45380587,-7.94854043,-11.35299448,27.25953651,23.78435975,25.81282235,0
Alchemist,MIST,alchemist,3,2021-04-06T00:00:00.000Z,,1051010,0,1051010.05,2596,2021-05-11T12:51:10.000Z,GBP,88.9572774,5173803.59,-2.05884097,-18.06924964,-32.37123293,,,,0
GMR Finance,GMR,gmr-finance,1,2021-05-07T00:00:00.000Z,,,0,0,2597,2021-05-11T12:52:06.000Z,GBP,4.54E-07,5221757.109,4.81949848,-9.09624241,-2.39343022,,,,0
Brazilian Digital Token,BRZ,brz,13,2019-07-19T00:00:00.000Z,solana-ecosystem,,0,1000000000,2598,2021-05-11T12:52:02.000Z,GBP,0.133621695,5070961.772,0.4063415,-0.92525255,0.66239713,7.80152846,7.35544252,2.58388538,0
FinexboxToken,FNB,finexboxtoken,3,2020-06-11T00:00:00.000Z,,,0,33500000,2599,2021-05-11T12:51:09.000Z,GBP,3.002989124,4691158.777,-0.4038772,-4.82942854,-3.88639682,-7.4535476,-2.20176106,23.76302932,0
AAVEUP,AAVEUP,aave-up,1,2020-11-26T00:00:00.000Z,,,0,0,2600,2021-05-11T12:51:08.000Z,GBP,11.92431689,4675494.721,-6.25832778,-21.5006637,-39.67573357,-79.2905627,-84.72895757,-94.08274158,0
Dopple Finance,DOP,dopple-finance,3,2021-04-29T00:00:00.000Z,binance-smart-chain,100000000,0,37516506.04,2601,2021-05-11T12:52:04.000Z,GBP,1.716774824,4583881.995,2.95261529,9.87881634,1660.361691,,,,0
Pitbull,PIT,pitbull,3,2021-04-08T00:00:00.000Z,memes,,0,0,2602,2021-05-11T12:51:17.000Z,GBP,1.00E-08,4622295.962,1.64884293,233.4477736,487.8937543,,,,0
FolgoryUSD,USDF,folgoryusd,18,2020-09-01T00:00:00.000Z,,1000000000,0,1000000000,2603,2021-05-11T12:52:06.000Z,GBP,0.710743366,4561656.107,0.8056186,0.41736579,-3.54872612,0.43200449,0.79796351,0.64600504,0
DMD,DMD,dmd,8,2020-09-09T00:00:00.000Z,,30000,0,0,2604,2021-05-11T12:51:09.000Z,GBP,40.15589678,4512749.937,-0.95153181,-8.1850417,-4.28487515,-33.75145798,44.14981723,25.27887691,0
TokenPocket,TPT,tokenpocket,13,2020-07-29T00:00:00.000Z,,5900000000,0,5900000000,2605,2021-05-11T12:51:09.000Z,GBP,0.050477732,4455715.73,34.3401735,76.43380083,66.87960456,105.8270073,111.431492,831.2787766,0
IDK,IDK,idk,12,2020-05-26T00:00:00.000Z,,10000000,0,10000000,2606,2021-05-11T12:52:06.000Z,GBP,0.047416616,4383080.989,-4.88609646,-5.65776962,-5.16033266,-1.93811074,-2.32093273,-5.88889184,0
ADADOWN,ADADOWN,adadown,1,2020-09-11T00:00:00.000Z,,,0,0,2607,2021-05-11T12:51:10.000Z,GBP,0.512102406,4220723.252,3.67880914,1.26016683,-53.11513291,-76.64574728,113845.4935,18993.61641,0
